movieId,year,title,genres,imdbId,tmdbId
45081,2006,Silent Hill,Fantasy|Horror|Thriller,384537,588
45106,2006,American Dreamz,Comedy|Drama,465142,9310
45183,2005,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",Action|Comedy|Crime|Thriller,427954,8982
45186,2006,Mission: Impossible III,Action|Adventure|Thriller,317919,956
45210,2006,United 93,Crime|Drama,475276,9829
45382,2005,Down in the Valley,Drama|Romance,398027,7870
45431,2006,Over the Hedge,Adventure|Animation|Children|Comedy,327084,7518
45442,2006,Poseidon,Action|Adventure|Thriller|Imax,409182,503
45447,2006,"Da Vinci Code, The",Drama|Mystery|Thriller,382625,591
45499,2006,X-Men: The Last Stand,Action|Scifi|Thriller,376994,36668
45501,2006,"Break-Up, The",Comedy|Drama|Romance,452594,9767
45517,2006,Cars,Animation|Children|Comedy,317219,920
45525,2005,"Lost City, The",Drama,343996,9700
45666,2006,Nacho Libre,Comedy,457510,9353
45668,2006,"Lake House, The",Drama|Fantasy|Romance,410297,2044
45672,2006,Click,Adventure|Comedy|Drama|Fantasy|Romance,389860,9339
45720,2006,"Devil Wears Prada, The",Comedy|Drama,458352,350
45722,2006,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,383574,58
45726,2006,"You, Me and Dupree",Comedy,463034,1819
45728,2006,Clerks II,Comedy,424345,2295
45730,2006,Lady in the Water,Drama|Fantasy|Mystery,452637,9697
45880,2006,Marie Antoinette,Drama|Romance,422720,1887
45928,2006,Who Killed the Electric Car?,Documentary,489037,13508
45950,2006,"Inconvenient Truth, An",Documentary,497116,1781
46335,2006,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action|Crime|Drama|Thriller,463985,9615
46530,2006,Superman Returns,Action|Adventure|Scifi|Imax,348150,1452
46578,2006,Little Miss Sunshine,Adventure|Comedy|Drama,449059,773
46723,2006,Babel,Drama|Thriller,449467,1164
46948,2006,Monster House,Animation|Children|Fantasy|Mystery,385880,9297
46965,2006,Snakes on a Plane,Action|Comedy|Horror|Thriller,417148,326
46967,2006,Scoop,Comedy|Fantasy|Mystery,457513,512
46970,2006,Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy,415306,9718
46972,2006,Night at the Museum,Action|Comedy|Fantasy|Imax,477347,1593
46974,2006,World Trade Center,Drama,469641,1852
46976,2006,Stranger than Fiction,Comedy|Drama|Fantasy|Romance,420223,1262
47099,2006,"Pursuit of Happyness, The",Drama,454921,1402
47124,2006,"Ant Bully, The",Adventure|Animation|Children|Comedy|Fantasy|Imax,429589,9906
47200,2006,Crank,Action|Thriller,479884,1948
47264,2006,Barnyard: The Original Party Animals,Animation|Children|Comedy,414853,9907
47382,2006,Step Up,Drama|Romance,462590,9762
47384,2006,Zoom,Adventure|Comedy|Drama|Fantasy,383060,14113
47394,2006,"Bon Cop, Bad Cop",Action|Comedy|Crime|Thriller,479647,15049
47423,2006,Half Nelson,Drama,468489,7859
47610,2006,"Illusionist, The",Drama|Fantasy|Mystery|Romance,443543,1491
47629,2006,The Queen,Drama,436697,1165
47640,2006,Beerfest,Comedy,486551,9988
47815,2006,Crossover,Action|Drama,473024,14351
47830,2005,"Quiet, The",Crime|Drama|Mystery|Thriller,414951,9813
47894,2006,"Wind That Shakes the Barley, The",Drama|War,460989,1116
47952,2006,"Covenant, The",Action|Horror|Thriller,475944,9954
47978,2006,SherryBaby,Drama,423169,13075
47997,2006,Idiocracy,Adventure|Comedy|Scifi|Thriller,387808,7512
48043,2006,"Fountain, The",Drama|Fantasy|Romance,414993,1381
48142,2006,"Black Dahlia, The",Crime|Drama|Mystery|Thriller,387877,9676
48161,2006,Gridiron Gang,Drama,421206,9766
48304,2006,Apocalypto,Adventure|Drama|Thriller,472043,1579
48319,2006,Flyboys,Action|Adventure|Drama|War,454824,9664
48322,2006,Jackass Number Two,Comedy|Documentary,493430,12094
48326,2006,All the King's Men,Drama,405676,1717
48342,2005,Conversations with Other Women,Comedy|Drama|Romance,435623,15624
48385,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,443453,496
48394,2006,"Pan's Labyrinth (Laberinto del fauno, El)",Drama|Fantasy|Thriller,457430,1417
48414,2006,Open Season,Adventure|Animation|Children|Comedy|Imax,400717,7484
48416,2006,School for Scoundrels,Comedy|Crime,462519,9842
48516,2006,"Departed, The",Crime|Drama|Thriller,407887,1422
48520,2006,Employee of the Month,Comedy,424993,9794
48522,2006,Stormbreaker (Alex Rider: Operation Stormbreaker),Action|Children,457495,9978
48560,2006,Running With Scissors,Comedy|Drama,439289,7510
48591,2006,"Grudge 2, The",Drama|Horror|Mystery|Thriller,433386,1975
48593,2006,Man of the Year,Comedy|Thriller,483726,9895
48596,2006,"Marine, The",Action|Drama|Thriller,419946,8975
48598,2006,Infamous,Drama,420609,9672
48600,2006,One Night with the King,Drama,430431,15005
48696,2006,Little Children,Drama|Romance,404203,1440
48711,2006,Facing the Giants,Action|Drama,805526,18925
48738,2006,"Last King of Scotland, The",Drama|Thriller,455590,1523
48744,2006,Shortbus,Comedy|Drama|Romance,367027,1378
48774,2006,Children of Men,Action|Adventure|Drama|Scifi|Thriller,206634,9693
48780,2006,"Prestige, The",Drama|Mystery|Scifi|Thriller,482571,1124
48783,2006,Flags of Our Fathers,Drama|War,418689,3683
48791,2006,Flicka,Children|Drama,434215,14012
48877,2006,Saw III,Crime|Horror|Thriller,489270,214
48982,2006,Flushed Away,Animation|Comedy,424095,11619
48997,2006,Perfume: The Story of a Murderer,Crime|Drama|Thriller,396171,1427
49130,2006,"Good Year, A",Comedy|Drama|Romance,401445,9726
49220,2006,For Your Consideration,Comedy,470765,14799
49272,2006,Casino Royale,Action|Adventure|Thriller,381061,36557
49274,2006,Happy Feet,Adventure|Animation|Children|Comedy|Imax,366548,9836
49276,2006,Let's Go to Prison,Comedy,454987,9809
49286,2006,"Holiday, The",Comedy|Romance,457939,1581
49314,2006,Harsh Times,Action|Crime|Drama,433387,7873
49530,2006,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War,450259,1372
49647,2006,Charlotte's Web,Children|Comedy|Drama|Fantasy,413895,9986
49649,2006,Eragon,Action|Adventure|Fantasy,449010,2486
49651,2006,Rocky Balboa,Action|Drama,479143,1246
49666,2006,Fur: An Imaginary Portrait of Diane Arbus,Drama|Fantasy|Romance,422295,18615
49793,2006,We Are Marshall,Drama,758794,11170
49824,2006,Dreamgirls,Drama|Musical,443489,1125
49910,2007,Freedom Writers,Drama,463998,1646
49957,2006,"History Boys, The",Comedy|Drama,464049,8618
49961,2006,Notes on a Scandal,Drama,465551,1259
50003,2006,DOA: Dead or Alive,Action|Adventure,398913,9053
50064,2006,"Good German, The",Drama|Mystery|Thriller,452624,182
50068,2006,Letters from Iwo Jima,Drama|War,498380,1251
50147,2006,Black Christmas,Action|Horror|Thriller,454082,9656
50149,2007,Happily N'Ever After,Animation|Children|Comedy,308353,5393
50153,2007,Code Name: The Cleaner,Action|Comedy|Crime,462229,14396
50158,2007,Stomp the Yard,Drama|Musical,775539,1931
50160,2006,Miss Potter,Drama,482546,13967
50162,2007,Arthur and the Invisibles,Action|Children|Fantasy,344854,9992
50601,2007,Bridge to Terabithia,Adventure|Children|Fantasy,398808,1265
50685,2007,Waitress,Comedy|Drama|Romance,473308,10758
50794,2006,Smokin' Aces,Action|Crime|Drama|Thriller,475394,7516
50798,2007,Epic Movie,Adventure|Comedy,799949,9760
50804,2007,Hannibal Rising,Drama|Horror|Thriller,367959,1248
50872,2007,Ratatouille,Animation|Children|Drama,382932,2062
50912,2006,"Paris, I Love You (Paris, je t'aime)",Romance,401711,2266
50923,2007,"Astronaut Farmer, The",Drama,469263,5172
51077,2007,Ghost Rider,Action|Fantasy|Thriller,259324,1250
51084,2007,Music and Lyrics,Comedy|Romance,758766,11172
51086,2007,"Number 23, The",Drama|Mystery|Thriller,481369,3594
51088,2007,Reno 911!: Miami,Comedy,499554,10090
51091,2006,Black Snake Moan,Drama,462200,7874
51255,2007,Hot Fuzz,Action|Comedy|Crime|Mystery,425112,4638
51540,2007,Zodiac,Crime|Drama|Thriller,443706,1949
51662,2007,300,Action|Fantasy|War|Imax,416449,1271
51709,2006,"Host, The (Gwoemul)",Comedy|Drama|Horror|Scifi|Thriller,468492,1255
51834,2007,Becoming Jane,Drama|Romance,416508,2977
51884,2006,"Namesake, The",Drama|Romance,433416,16727
51903,2007,I Think I Love My Wife,Comedy|Drama|Romance,770772,14434
51925,2007,Premonition,Drama|Fantasy|Mystery|Thriller,477071,9963
51931,2007,Reign Over Me,Drama,490204,2355
51935,2007,Shooter,Action|Drama|Thriller,822854,7485
51939,2007,TMNT (Teenage Mutant Ninja Turtles),Action|Adventure|Animation|Children|Comedy|Fantasy,453556,1273
52042,2006,Black Book (Zwartboek),Drama|Thriller|War,389557,9075
52283,2007,"Reaping, The",Horror|Thriller,444682,1683
52328,2007,Sunshine,Adventure|Drama|Scifi|Thriller,448134,1272
52375,2007,"Hoax, The",Crime|Drama,462338,9903
52458,2007,Disturbia,Drama|Thriller,486822,8271
52548,2005,Slow Burn,Drama|Mystery|Thriller,376196,18777
52668,2007,In the Land of Women,Comedy|Drama|Romance,419843,13067
52694,2007,Mr. Bean's Holiday,Comedy,453451,1268
52722,2007,Spider-Man 3,Action|Adventure|Scifi|Thriller|Imax,413300,559
52858,2005,"Rocket, The (a.k.a. Maurice Richard)",Drama,460505,49081
52952,2006,This Is England,Drama,480025,11798
52973,2007,Knocked Up,Comedy|Drama|Romance,478311,4964
52975,2007,Hairspray,Comedy|Drama|Musical,427327,2976
53000,2007,28 Weeks Later,Horror|Scifi|Thriller,463854,1562
53121,2007,Shrek the Third,Adventure|Animation|Children|Comedy|Fantasy,413267,810
53123,2006,Once,Drama|Musical|Romance,907657,5723
53125,2007,Pirates of the Caribbean: At World's End,Action|Adventure|Comedy|Fantasy,449088,285
53133,2007,Gracie,Drama,441007,15568
53207,2008,88 Minutes,Crime|Drama|Mystery|Thriller,411061,3489
53322,2007,Ocean's Thirteen,Crime|Thriller,496806,298
53416,2006,Alone with Her,Crime|Drama|Thriller,472259,18206
53435,2007,Hostel: Part II,Crime|Horror|Thriller,498353,1691
53460,2007,Surf's Up,Animation|Children|Comedy,423294,9408
53464,2007,Fantastic Four: Rise of the Silver Surfer,Action|Adventure|Scifi,486576,1979
53468,2006,Fido,Comedy|Horror|Thriller,457572,10288
53550,2006,Rescue Dawn,Action|Adventure|Drama|War,462504,9952
53894,2007,Sicko,Documentary|Drama,386032,2359
53921,2007,"Mighty Heart, A",Drama|Thriller,829459,1988
53953,2007,1408,Drama|Horror|Thriller,450385,3021
53956,2007,Death at a Funeral,Comedy,795368,2196
53972,2007,Live Free or Die Hard,Action|Adventure|Crime|Thriller,337978,1571
53974,2007,License to Wed,Comedy|Romance,762114,2959
53993,2007,Evan Almighty,Comedy|Fantasy,413099,2698
53996,2007,Transformers,Action|Scifi|Thriller|Imax,418279,1858
54001,2007,Harry Potter and the Order of the Phoenix,Adventure|Drama|Fantasy|Imax,373889,675
54259,2007,Stardust,Adventure|Comedy|Fantasy|Romance,486655,2270
54272,2007,"Simpsons Movie, The",Animation|Comedy,462538,35
54276,2007,No Reservations,Comedy|Drama|Romance,481141,3638
54286,2007,"Bourne Ultimatum, The",Action|Crime|Thriller,440963,2503
54331,2007,You Kill Me,Comedy|Crime|Thriller,796375,8141
54503,2007,Superbad,Comedy,829482,8363
54648,2007,Rush Hour 3,Action|Comedy|Crime|Thriller,293564,5174
54686,2007,"Last Legion, The",Action|Adventure|Fantasy|War,462396,9703
54734,2007,Sydney White,Comedy,815244,10760
54736,2007,"Kingdom, The",Action|Drama|Thriller,431197,4349
54768,2007,Daddy Day Camp,Children|Comedy,462244,14144
54771,2007,"Invasion, The",Action|Drama|Horror|Scifi|Thriller,427392,4858
54775,2007,War,Action|Thriller,499556,10431
54787,2007,Death Sentence,Drama|Thriller,804461,11835
54978,2007,"Good Night, The",Comedy|Drama|Fantasy|Musical|Romance,484111,13501
54997,2007,3:10 to Yuma,Action|Crime|Drama|Western,381849,5176
55052,2007,Atonement,Drama|Romance|War,783233,4347
55069,2007,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",Drama,1032846,2009
55071,2007,No End in Sight,Documentary,912593,12901
55094,2007,In the Valley of Elah,Drama|Mystery,478134,6973
55098,2006,Paint It Yellow (Rang De Basanti),Action|Comedy|Drama,405508,7913
55118,2007,Eastern Promises,Crime|Drama|Thriller,765443,2252
55154,2007,Brooklyn Rules,Crime|Drama|Romance,283503,13072
55209,2007,The Death and Life of Bobby Z,Action|Crime|Drama|Thriller,473188,10425
55232,2007,Resident Evil: Extinction,Action|Horror|Scifi|Thriller,432021,7737
55245,2007,Good Luck Chuck,Comedy|Romance,452625,10030
55247,2007,Into the Wild,Action|Adventure|Drama,758758,5915
55250,2007,"Game Plan, The",Comedy,492956,13680
55272,2007,We Own the Night,Crime|Drama,498399,2001
55274,2007,Elizabeth: The Golden Age,Drama,414055,4517
55276,2007,Michael Clayton,Drama|Thriller,465538,4566
55280,2007,Lars and the Real Girl,Comedy|Drama,805564,6615
55282,2007,30 Days of Night,Horror|Thriller,389722,4513
55284,2007,Rendition,Drama|Thriller,804522,5125
55286,2007,Things We Lost in the Fire,Drama|Romance,469623,3877
55363,2007,"Assassination of Jesse James by the Coward Robert Ford, The",Crime|Drama|Western,443680,4512
55391,2006,10th & Wolf,Crime|Drama|Thriller,360323,13197
55566,2007,Tyler Perry's Why Did I Get Married?,Comedy|Drama,906108,17202
55577,2007,Saw IV,Crime|Horror|Thriller,890870,663
55765,2007,American Gangster,Crime|Drama|Thriller,765429,4982
55768,2007,Bee Movie,Animation|Comedy,389790,5559
55814,2007,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",Drama,401383,2013
55820,2007,No Country for Old Men,Crime|Drama,477348,6977
55872,2007,August Rush,Drama|Musical,426931,5123
55946,2007,Lions For Lambs,Drama|Thriller|War,891527,4515
55995,2007,Beowulf,Action|Adventure|Animation|Fantasy|Imax,442933,2310
56001,2007,Love in the Time of Cholera,Drama|Romance,484740,6639
56003,2006,Southland Tales,Comedy|Drama|Scifi|Thriller,405336,4723
56145,2007,"Mist, The",Horror|Scifi,884328,5876
56152,2007,Enchanted,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,461770,4523
56156,2007,Hitman,Action|Crime|Thriller,465494,1620
56169,2007,Awake,Drama|Thriller,211933,13483
56171,2007,"Golden Compass, The",Adventure|Children|Fantasy,385752,2268
56174,2007,I Am Legend,Action|Horror|Scifi|Thriller|Imax,480249,6479
56176,2007,Alvin and the Chipmunks,Children|Comedy,952640,6477
56286,2007,I'm Not There,Drama,368794,3902
56367,2007,Juno,Comedy|Drama|Romance,467406,7326
56389,2007,My Blueberry Nights,Drama|Romance,765120,1989
56511,2007,Redacted,Action|Crime|Drama|War,937237,11600
56574,2006,Journey from the Fall,Drama,433398,25784
56587,2007,"Bucket List, The",Comedy|Drama,825232,7350
56607,2007,"Kite Runner, The",Drama,419887,7979
56782,2007,There Will Be Blood,Drama|Western,469494,7345
56788,2007,Charlie Wilson's War,Comedy|Drama|War,472062,6538
56801,2007,AVPR: Aliens vs. Predator - Requiem,Action|Horror|Scifi,758730,440
56805,2007,Walk Hard: The Dewey Cox Story,Comedy|Musical,841046,6575
56885,2007,"Great Debaters, The",Drama,427309,14047
56941,2007,P.S. I Love You,Comedy|Drama|Romance,431308,6023
56949,2008,27 Dresses,Comedy|Romance,988595,6557
57223,2007,D-War (Dragon Wars),Action|Adventure|Drama|Fantasy,372873,10253
57274,2007,[REC],Drama|Horror|Thriller,1038988,8329
57368,2008,Cloverfield,Action|Mystery|Scifi|Thriller,1060277,7191
57526,2008,Untraceable,Crime|Thriller,880578,8090
57532,2008,Meet the Spartans,Comedy,1073498,7278
57534,2008,"Eye, The",Drama|Horror|Thriller,406759,9030
57640,2008,Hellboy II: The Golden Army,Action|Adventure|Fantasy|Scifi,411477,11253
57669,2008,In Bruges,Comedy|Crime|Drama|Thriller,780536,8321
57949,2008,"Welcome Home, Roscoe Jenkins",Comedy,494652,13490
57951,2008,Fool's Gold,Action|Adventure|Comedy|Romance,770752,8676
57970,2007,U2 3D,Documentary|Imax,892375,37003
58025,2008,Jumper,Action|Adventure|Drama|Scifi|Thriller,489099,8247
58103,2008,Vantage Point,Action|Drama|Thriller,443274,7461
58105,2008,"Spiderwick Chronicles, The",Adventure|Children|Drama|Fantasy|Imax,416236,8204
58107,2008,Step Up 2 the Streets,Drama|Musical|Romance,1023481,8328
58162,2007,Run Fatboy Run,Comedy|Romance,425413,7942
58191,2007,Taxi to the Dark Side,Documentary,854678,13362
58295,2008,"Bank Job, The",Action|Crime|Thriller,200465,8848
58297,2008,Doomsday,Action|Drama|Scifi|Thriller,483607,13460
58301,2007,Funny Games U.S.,Drama|Thriller,808279,8461
58306,2007,Mongol,Drama|War,416044,12246
58315,2008,"Love Guru, The",Comedy,811138,12177
58332,2007,Diary of the Dead,Horror|Scifi,848557,13025
58432,2008,What Just Happened,Comedy|Drama,486674,8944
58559,2008,"Dark Knight, The",Action|Crime|Drama|Imax,468569,155
58627,2008,Never Back Down,Action,1023111,8456
58743,2006,Alatriste,Action|Adventure|Romance|War,395119,13495
58803,2008,21,Crime|Drama|Romance|Thriller,478087,8065
58839,2008,Leatherheads,Comedy|Drama|Romance,379865,4942
58876,2008,Stop-Loss,Drama|War,489281,8988
58972,2008,Nim's Island,Adventure|Comedy|Fantasy,410377,10488
58998,2008,Forgetting Sarah Marshall,Comedy|Romance,800039,9870
59014,2008,Superhero Movie,Action|Comedy|Scifi,426592,11918
59016,2008,Street Kings,Crime|Drama|Thriller,421073,1266
59022,2008,Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,481536,13335
59037,2008,Speed Racer,Action|Children|Scifi|Imax,811080,7459
59103,2008,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,865556,1729
59116,2007,Virgin Territory,Adventure|Comedy|Romance,437954,14324
59258,2008,Baby Mama,Comedy,871426,8780
59315,2008,Iron Man,Action|Adventure|Scifi,371746,1726
59333,2008,Made of Honor,Comedy|Romance,866439,10761
59369,2008,Taken,Action|Crime|Drama|Thriller,936501,8681
59421,2008,What Happens in Vegas...,Comedy|Romance,1033643,9029
59501,2008,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,499448,2454
59594,2008,"War, Inc.",Comedy|Crime|Thriller,884224,13191
59615,2008,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Scifi,367882,217
59784,2008,Kung Fu Panda,Action|Animation|Children|Comedy|Imax,441773,9502
59900,2008,You Don't Mess with the Zohan,Comedy,960144,10661
60037,2008,"Happening, The",Drama|Scifi|Thriller,949731,8645
60040,2008,"Incredible Hulk, The",Action|Scifi,800080,1724
60046,2008,"Children of Huang Shi, The",Drama|War,889588,13405
60069,2008,WALL·E,Adventure|Animation|Children|Romance|Scifi,910970,10681
60072,2008,Wanted,Action|Thriller,493464,8909
60074,2008,Hancock,Action|Adventure|Comedy|Crime|Fantasy,448157,8960
60126,2008,Get Smart,Action|Comedy,425061,11665
60293,2008,"Wackness, The",Comedy|Drama|Romance,1082886,13990
60397,2008,Mamma Mia!,Comedy|Musical|Romance,795421,11631
60408,2008,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,1064932,8265
60516,2008,Meet Dave,Adventure|Children|Comedy|Romance|Scifi,765476,11260
60647,2008,Transsiberian,Crime|Drama|Thriller,800241,6687
60649,2008,Space Chimps,Adventure|Animation|Comedy,482603,11802
60684,2009,Watchmen,Action|Drama|Mystery|Scifi|Thriller|Imax,409459,13183
60756,2008,Step Brothers,Comedy,838283,12133
60760,2008,"X-Files: I Want to Believe, The",Drama|Mystery|Scifi|Thriller,443701,8836
60937,2008,"Mummy: Tomb of the Dragon Emperor, The",Action|Adventure|Fantasy|Thriller,859163,1735
60939,2008,Swing Vote,Comedy|Drama,1027862,10187
60941,2008,"Midnight Meat Train, The",Horror|Mystery|Thriller,805570,10185
60948,2008,Bottle Shock,Drama,914797,13996
60950,2008,Vicky Cristina Barcelona,Comedy|Drama|Romance,497465,5038
61024,2008,Pineapple Express,Action|Comedy|Crime,910936,10189
61026,2008,Red Cliff (Chi bi),Action|Adventure|Drama|War,425637,12289
61071,2008,"Sisterhood of the Traveling Pants 2, The",Adventure|Comedy|Drama|Romance,1018785,10188
61132,2008,Tropic Thunder,Action|Adventure|Comedy|War,942385,7446
61236,2008,Waltz with Bashir (Vals im Bashir),Animation|Documentary|Drama|War,1185616,8885
61248,2008,Death Race,Action|Adventure|Scifi|Thriller,452608,10483
61250,2008,"House Bunny, The",Comedy,852713,12620
61255,2008,"Rocker, The",Comedy,1031969,10186
61262,2008,Mirrors,Horror|Mystery|Thriller,790686,13515
61323,2008,Burn After Reading,Comedy|Crime|Drama,887883,4944
61348,2008,Disaster Movie,Comedy,1213644,13805
61350,2008,Babylon A.D.,Action|Adventure|Scifi|Thriller,364970,9381
61354,2008,College,Comedy,844671,13991
61361,2008,"Women, The",Comedy|Drama,430770,13972
61401,2008,"Spirit, The",Action|Comedy|Fantasy|Thriller,831887,8285
61465,2008,Bangkok Dangerous,Action|Crime|Thriller,814022,13184
61697,2008,Righteous Kill,Crime|Mystery|Thriller,1034331,13389
61705,2008,Lakeview Terrace,Drama|Thriller,947802,13279
61986,2008,Appaloosa,Western,800308,12690
61991,2008,Miracle at St. Anna,Drama|Mystery|War,1046997,12412
62081,2008,Eagle Eye,Action|Crime|Thriller|Imax,1059786,13027
62113,2008,How to Lose Friends & Alienate People,Comedy,455538,13092
62155,2008,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance,981227,12182
62374,2008,Body of Lies,Action|Drama|Thriller,758774,12113
62376,2008,City of Ember,Adventure|Children|Scifi,970411,13600
62394,2008,Max Payne,Action|Crime|Drama|Thriller,467197,13051
62434,2008,Zack and Miri Make a Porno,Comedy|Drama|Romance,1007028,10358
62437,2008,W.,Drama,1175491,10523
62439,2008,My Best Friend's Girl,Comedy|Romance,1046163,13596
62553,2008,"Secret Life of Bees, The",Drama,416212,12837
62586,2008,"American Carol, An",Comedy|Fantasy,1190617,13948
62644,2008,"Wave, The (Welle, Die)",Drama,1063669,7735
62733,2008,Quarantine,Drama|Horror|Mystery|Thriller,1082868,13812
62792,2008,Pride and Glory,Crime|Drama,482572,13150
62799,2008,"Express, The",Drama,469903,14325
62849,2008,RocknRolla,Action|Crime,1032755,13809
62999,2008,Madagascar: Escape 2 Africa,Action|Adventure|Animation|Children|Comedy|Imax,479952,10527
63033,2008,Blindness,Drama|Mystery|Romance|Thriller,861689,8338
63062,2008,Changeling,Crime|Drama|Mystery,824747,3580
63072,2009,"Road, The",Adventure|Drama|Thriller,898367,20766
63082,2008,Slumdog Millionaire,Crime|Drama|Romance,1010048,12405
63113,2008,Quantum of Solace,Action|Adventure|Thriller,830515,10764
63131,2008,Role Models,Comedy,430922,15373
63436,2008,Saw V,Crime|Horror|Thriller,1132626,11917
63479,2008,Sex Drive,Comedy,1135985,13523
63540,2008,Beverly Hills Chihuahua,Adventure|Children|Comedy,1014775,14405
63853,2008,Australia,Adventure|Drama|War|Western,455824,6972
63859,2008,Bolt,Action|Adventure|Animation|Children|Comedy,397892,13053
63876,2008,Milk,Drama,1013753,10139
63992,2008,Twilight,Drama|Fantasy|Romance|Thriller,1099212,8966
64032,2008,Four Christmases,Comedy,369436,12193
64034,2008,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",Drama|War,914798,14574
64114,2008,Fireproof,Drama|Romance,1129423,14438
64231,2008,Punisher: War Zone,Action|Crime|Drama|Thriller,450314,13056
64497,2008,"Day the Earth Stood Still, The",Drama|Scifi|Thriller|Imax,970416,10200
64575,2008,Doubt,Drama|Mystery,918927,14359
64614,2008,Gran Torino,Crime|Drama,1205489,13223
64622,2008,"Reader, The",Drama|Romance,976051,8055
64716,2008,Seven Pounds,Drama,814314,11321
64839,2008,"Wrestler, The",Drama,1125849,12163
64957,2008,"Curious Case of Benjamin Button, The",Drama|Fantasy|Mystery|Romance,421715,4922
64969,2008,Yes Man,Comedy,1068680,10201
64983,2008,Valkyrie,Drama|Thriller|War,985699,2253
65088,2008,Bedtime Stories,Adventure|Children|Comedy,960731,10202
65126,2008,Choke,Comedy|Drama,1024715,13973
65130,2008,Revolutionary Road,Drama|Romance,959337,4148
65155,2008,"Surfer, Dude",Comedy,976247,13827
65230,2008,Marley & Me,Comedy|Drama,822832,14306
65261,2008,Ponyo (Gake no ue no Ponyo),Adventure|Animation|Children|Fantasy,876563,12429
65577,2008,"Tale of Despereaux, The",Adventure|Animation|Children|Comedy|Fantasy,420238,10199
65585,2009,Bride Wars,Comedy|Romance,901476,10521
65601,2009,My Bloody Valentine 3-D,Horror|Thriller,1179891,14435
65642,2007,"Timecrimes (Cronocrímenes, Los)",Scifi|Thriller,480669,14139
65682,2009,Underworld: Rise of the Lycans,Action|Fantasy|Horror|Thriller,834001,12437
65685,2008,Inkheart,Adventure|Fantasy,494238,2309
65802,2009,Paul Blart: Mall Cop,Action|Comedy|Crime,1114740,14560
65813,2009,"Unborn, The",Horror|Mystery|Thriller,1139668,13788
66097,2009,Coraline,Animation|Fantasy|Thriller,327597,14836
66198,2009,"International, The",Drama|Thriller,963178,4959
66200,2008,Two Lovers,Drama|Romance,1103275,10362
66203,2009,He's Just Not That Into You,Comedy|Drama|Romance,1001508,10184
66304,2009,Hotel for Dogs,Adventure|Children|Comedy,785006,15189
66427,2007,My Name Is Bruce,Comedy|Horror,489235,1961
66509,2009,Funny People,Comedy|Drama,1201167,20829
66639,2009,Street Fighter: The Legend of Chun-Li,Action|Adventure|Scifi|Thriller,891592,15268
66665,2009,Away We Go,Comedy|Drama|Romance,1176740,19255
67087,2009,"I Love You, Man",Comedy,1155056,16538
67193,2009,Duplicity,Crime|Romance|Thriller,1135487,16558
67197,2009,Knowing,Action|Drama|Mystery|Scifi|Thriller,448011,13811
67252,2008,Ong-Bak 2: The Beginning (Ong Bak 2),Action,785035,16353
67267,2008,Sunshine Cleaning,Comedy|Drama,862846,13090
67408,2009,Monsters vs. Aliens,Animation|Scifi|Imax,892782,15512
67734,2009,Adventureland,Comedy|Drama,1091722,16614
68073,2009,Pirate Radio,Comedy|Drama,1131729,18947
68135,2009,17 Again,Comedy|Drama,974661,16996
68157,2009,Inglourious Basterds,Action|Drama|War,361748,16869
68159,2009,State of Play,Crime|Drama|Thriller,473705,16995
68205,2009,Crank: High Voltage,Action|Comedy|Crime,1121931,15092
68237,2009,Moon,Drama|Mystery|Scifi|Thriller,1182345,17431
68269,2009,"Young Victoria, The",Drama|Romance,962736,18320
68288,2008,"Informers, The",Crime|Drama|Thriller,865554,17436
68319,2009,X-Men Origins: Wolverine,Action|Scifi|Thriller,458525,2080
68358,2009,Star Trek,Action|Adventure|Scifi|Imax,796366,13475
68554,2009,Angels & Demons,Crime|Drama|Mystery|Thriller,808151,13448
68791,2009,Terminator Salvation,Action|Adventure|Scifi|Thriller,438488,534
68793,2009,Night at the Museum: Battle of the Smithsonian,Action|Comedy|Imax,1078912,18360
68848,2008,"Brothers Bloom, The",Adventure|Comedy|Crime|Romance,844286,21755
68932,2009,"Soloist, The",Drama|Musical,821642,17332
68941,2009,"Last House on the Left, The",Drama|Horror|Thriller,844708,18405
68952,2009,Drag Me to Hell,Comedy|Horror,1127180,16871
68954,2009,Up,Adventure|Animation|Children|Drama,1049413,14160
69122,2009,"Hangover, The",Comedy|Crime,1119646,18785
69251,2006,Special,Drama|Fantasy,479162,13856
